cat,s,S_counts,trials,freq,condition,animal,oddball,tract,neuron,merged_column,unit,animal_unit,division,BF (kHz),MT (dB),RC (x),depth (z),ML (y),block_type,cat2,FR(s),FR_agg,mean_standard_FR(s),FR_norm
standard,0.1,200,320,1680.0,1,22_003,8-3-ODD-4-5-C1,8,3,22_003_8-3-ODD-4-5-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_1,,25.0,218.375,21.8375,1.1448196908986836
standard,0.125,159,320,1680.0,1,22_003,8-3-ODD-4-5-C1,8,3,22_003_8-3-ODD-4-5-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_1,,19.875,218.375,21.8375,0.9101316542644534
standard,0.15,113,320,1680.0,1,22_003,8-3-ODD-4-5-C1,8,3,22_003_8-3-ODD-4-5-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_1,,14.125,218.375,21.8375,0.6468231253577562
standard,0.175,115,320,1680.0,1,22_003,8-3-ODD-4-5-C1,8,3,22_003_8-3-ODD-4-5-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_1,,14.375,218.375,21.8375,0.658271322266743
standard,0.2,168,320,1680.0,1,22_003,8-3-ODD-4-5-C1,8,3,22_003_8-3-ODD-4-5-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_1,,21.0,218.375,21.8375,0.9616485403548942
standard,0.225,158,320,1680.0,1,22_003,8-3-ODD-4-5-C1,8,3,22_003_8-3-ODD-4-5-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_1,,19.75,218.375,21.8375,0.90440755580996
standard,0.25,186,320,1680.0,1,22_003,8-3-ODD-4-5-C1,8,3,22_003_8-3-ODD-4-5-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_1,,23.25,218.375,21.8375,1.0646823125357756
deviant,0.025,13,40,1680.0,1,22_003,8-3-ODD-4-5-C1,8,3,22_003_8-3-ODD-4-5-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_1,,13.0,711.0,21.8375,0.5953062392673154
deviant,0.05,160,40,1680.0,1,22_003,8-3-ODD-4-5-C1,8,3,22_003_8-3-ODD-4-5-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_1,,160.0,711.0,21.8375,7.3268460217515745
deviant,0.075,155,40,1680.0,1,22_003,8-3-ODD-4-5-C1,8,3,22_003_8-3-ODD-4-5-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_1,,155.0,711.0,21.8375,7.097882083571838
deviant,0.1,111,40,1680.0,1,22_003,8-3-ODD-4-5-C1,8,3,22_003_8-3-ODD-4-5-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_1,,111.0,711.0,21.8375,5.082999427590154
deviant,0.125,73,40,1680.0,1,22_003,8-3-ODD-4-5-C1,8,3,22_003_8-3-ODD-4-5-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_1,,73.0,711.0,21.8375,3.342873497424156
deviant,0.15,49,40,1680.0,1,22_003,8-3-ODD-4-5-C1,8,3,22_003_8-3-ODD-4-5-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_1,,49.0,711.0,21.8375,2.2438465941614196
deviant,0.175,55,40,1680.0,1,22_003,8-3-ODD-4-5-C1,8,3,22_003_8-3-ODD-4-5-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_1,,55.0,711.0,21.8375,2.5186033199771036
deviant,0.2,43,40,1680.0,1,22_003,8-3-ODD-4-5-C1,8,3,22_003_8-3-ODD-4-5-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_1,,43.0,711.0,21.8375,1.9690898683457356
deviant,0.225,28,40,1680.0,1,22_003,8-3-ODD-4-5-C1,8,3,22_003_8-3-ODD-4-5-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_1,,28.0,711.0,21.8375,1.2821980538065256
deviant,0.25,24,40,1680.0,1,22_003,8-3-ODD-4-5-C1,8,3,22_003_8-3-ODD-4-5-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_1,,24.0,711.0,21.8375,1.0990269032627362
after_deviant,0.025,22,40,1680.0,1,22_003,8-3-ODD-4-5-C1,8,3,22_003_8-3-ODD-4-5-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_1,,22.0,125.0,21.8375,1.0074413279908414
after_deviant,0.05,30,40,1680.0,1,22_003,8-3-ODD-4-5-C1,8,3,22_003_8-3-ODD-4-5-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_1,,30.0,125.0,21.8375,1.3737836290784202
after_deviant,0.075,29,40,1680.0,1,22_003,8-3-ODD-4-5-C1,8,3,22_003_8-3-ODD-4-5-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_1,,29.0,125.0,21.8375,1.3279908414424728
after_deviant,0.1,14,40,1680.0,1,22_003,8-3-ODD-4-5-C1,8,3,22_003_8-3-ODD-4-5-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_1,,14.0,125.0,21.8375,0.6410990269032628
after_deviant,0.125,8,40,1680.0,1,22_003,8-3-ODD-4-5-C1,8,3,22_003_8-3-ODD-4-5-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_1,,8.0,125.0,21.8375,0.3663423010875787
after_deviant,0.15,10,40,1680.0,1,22_003,8-3-ODD-4-5-C1,8,3,22_003_8-3-ODD-4-5-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_1,,10.0,125.0,21.8375,0.4579278763594734
after_deviant,0.175,4,40,1680.0,1,22_003,8-3-ODD-4-5-C1,8,3,22_003_8-3-ODD-4-5-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_1,,4.0,125.0,21.8375,0.18317115054378935
after_deviant,0.2,2,40,1680.0,1,22_003,8-3-ODD-4-5-C1,8,3,22_003_8-3-ODD-4-5-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_1,,2.0,125.0,21.8375,0.09158557527189468
after_deviant,0.225,2,40,1680.0,1,22_003,8-3-ODD-4-5-C1,8,3,22_003_8-3-ODD-4-5-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_1,,2.0,125.0,21.8375,0.09158557527189468
after_deviant,0.25,4,40,1680.0,1,22_003,8-3-ODD-4-5-C1,8,3,22_003_8-3-ODD-4-5-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_1,,4.0,125.0,21.8375,0.18317115054378935
standard,0.025,55,320,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,6.875,85.5,21.8375,0.31482541499713795
standard,0.05,84,320,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,10.5,85.5,21.8375,0.4808242701774471
standard,0.075,83,320,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,10.375,85.5,21.8375,0.47510017172295366
standard,0.1,97,320,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,12.125,85.5,21.8375,0.5552375500858615
standard,0.125,76,320,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,9.5,85.5,21.8375,0.43503148254149976
standard,0.15,71,320,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,8.875,85.5,21.8375,0.40641099026903266
standard,0.175,57,320,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,7.125,85.5,21.8375,0.3262736119061248
standard,0.2,47,320,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,5.875,85.5,21.8375,0.26903262736119066
standard,0.225,56,320,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,7.0,85.5,21.8375,0.3205495134516314
standard,0.25,58,320,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,7.25,85.5,21.8375,0.3319977103606182
deviant,0.025,20,40,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,20.0,540.0,21.8375,0.9158557527189468
deviant,0.05,142,40,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,142.0,540.0,21.8375,6.5025758443045225
deviant,0.075,145,40,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,145.0,540.0,21.8375,6.639954207212364
deviant,0.1,113,40,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,113.0,540.0,21.8375,5.17458500286205
deviant,0.125,73,40,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,73.0,540.0,21.8375,3.342873497424156
deviant,0.15,29,40,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,29.0,540.0,21.8375,1.3279908414424728
deviant,0.175,10,40,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,10.0,540.0,21.8375,0.4579278763594734
deviant,0.2,6,40,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,6.0,540.0,21.8375,0.27475672581568406
deviant,0.225,1,40,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,1.0,540.0,21.8375,0.04579278763594734
deviant,0.25,1,40,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,1.0,540.0,21.8375,0.04579278763594734
after_deviant,0.025,4,40,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,4.0,40.0,21.8375,0.18317115054378935
after_deviant,0.05,5,40,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,5.0,40.0,21.8375,0.2289639381797367
after_deviant,0.075,6,40,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,6.0,40.0,21.8375,0.27475672581568406
after_deviant,0.1,9,40,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,9.0,40.0,21.8375,0.41213508872352606
after_deviant,0.125,5,40,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,5.0,40.0,21.8375,0.2289639381797367
after_deviant,0.15,4,40,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,4.0,40.0,21.8375,0.18317115054378935
after_deviant,0.175,1,40,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,1.0,40.0,21.8375,0.04579278763594734
after_deviant,0.2,1,40,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,1.0,40.0,21.8375,0.04579278763594734
after_deviant,0.225,2,40,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,2.0,40.0,21.8375,0.09158557527189468
after_deviant,0.25,3,40,1680.0,1,22_003,8-3-ODD-4-5-F1,8,3,22_003_8-3-ODD-4-5-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_1,,3.0,40.0,21.8375,0.13737836290784203
standard,0.025,162,320,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,20.25,242.75,21.8375,0.9273039496279336
standard,0.05,180,320,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,22.5,242.75,21.8375,1.0303377218088152
standard,0.075,191,320,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,23.875,242.75,21.8375,1.0933028048082427
standard,0.1,209,320,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,26.125,242.75,21.8375,1.1963365769891243
standard,0.125,192,320,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,24.0,242.75,21.8375,1.0990269032627362
standard,0.15,198,320,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,24.75,242.75,21.8375,1.1333714939896966
standard,0.175,199,320,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,24.875,242.75,21.8375,1.1390955924441901
standard,0.2,202,320,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,25.25,242.75,21.8375,1.1562678878076704
standard,0.225,210,320,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,26.25,242.75,21.8375,1.2020606754436176
standard,0.25,199,320,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,24.875,242.75,21.8375,1.1390955924441901
deviant,0.025,37,40,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,37.0,731.0,21.8375,1.6943331425300516
deviant,0.05,174,40,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,174.0,731.0,21.8375,7.967945048654838
deviant,0.075,134,40,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,134.0,731.0,21.8375,6.136233543216944
deviant,0.1,111,40,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,111.0,731.0,21.8375,5.082999427590154
deviant,0.125,77,40,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,77.0,731.0,21.8375,3.5260446479679453
deviant,0.15,68,40,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,68.0,731.0,21.8375,3.1139095592444193
deviant,0.175,43,40,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,43.0,731.0,21.8375,1.9690898683457356
deviant,0.2,23,40,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,23.0,731.0,21.8375,1.0532341156267888
deviant,0.225,32,40,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,32.0,731.0,21.8375,1.4653692043503148
deviant,0.25,32,40,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,32.0,731.0,21.8375,1.4653692043503148
after_deviant,0.025,20,40,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,20.0,145.0,21.8375,0.9158557527189468
after_deviant,0.05,35,40,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,35.0,145.0,21.8375,1.602747567258157
after_deviant,0.075,21,40,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,21.0,145.0,21.8375,0.9616485403548942
after_deviant,0.1,9,40,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,9.0,145.0,21.8375,0.41213508872352606
after_deviant,0.125,13,40,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,13.0,145.0,21.8375,0.5953062392673154
after_deviant,0.15,7,40,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,7.0,145.0,21.8375,0.3205495134516314
after_deviant,0.175,5,40,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,5.0,145.0,21.8375,0.2289639381797367
after_deviant,0.2,9,40,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,9.0,145.0,21.8375,0.41213508872352606
after_deviant,0.225,10,40,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,10.0,145.0,21.8375,0.4579278763594734
after_deviant,0.25,16,40,1680.0,1,22_003,8-3-ODD-4-5-F3,8,3,22_003_8-3-ODD-4-5-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_1,,16.0,145.0,21.8375,0.7326846021751574
standard,0.025,128,320,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,16.0,260.5,26.05,0.6142034548944337
standard,0.05,265,320,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,33.125,260.5,26.05,1.2715930902111323
standard,0.075,282,320,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,35.25,260.5,26.05,1.3531669865642995
standard,0.1,275,320,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,34.375,260.5,26.05,1.31957773512476
standard,0.125,228,320,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,28.5,260.5,26.05,1.0940499040307101
standard,0.15,188,320,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,23.5,260.5,26.05,0.9021113243761996
standard,0.175,202,320,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,25.25,260.5,26.05,0.9692898272552782
standard,0.2,209,320,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,26.125,260.5,26.05,1.0028790786948176
standard,0.225,169,320,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,21.125,260.5,26.05,0.8109404990403071
standard,0.25,138,320,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,17.25,260.5,26.05,0.6621880998080614
deviant,0.025,29,40,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,29.0,616.0,26.05,1.1132437619961613
deviant,0.05,112,40,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,112.0,616.0,26.05,4.299424184261037
deviant,0.075,132,40,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,132.0,616.0,26.05,5.067178502879078
deviant,0.1,115,40,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,115.0,616.0,26.05,4.414587332053743
deviant,0.125,82,40,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,82.0,616.0,26.05,3.147792706333973
deviant,0.15,48,40,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,48.0,616.0,26.05,1.8426103646833012
deviant,0.175,35,40,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,35.0,616.0,26.05,1.3435700575815739
deviant,0.2,22,40,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,22.0,616.0,26.05,0.8445297504798465
deviant,0.225,27,40,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,27.0,616.0,26.05,1.036468330134357
deviant,0.25,14,40,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,14.0,616.0,26.05,0.5374280230326296
